gene_id	color
222574_s_at	yellow
222575_at	green
222576_s_at	red
222577_at	blue
222578_s_at	blue
222579_at	blue
222580_at	blue
222581_at	cyan
222582_at	yellow
222583_s_at	yellow
222584_at	blue
222585_x_at	blue
222586_s_at	turquoise
222587_s_at	brown
222588_s_at	blue
222589_at	turquoise
222590_s_at	yellow
222591_at	green
222592_s_at	yellow
222593_s_at	blue
222594_s_at	blue
222595_s_at	grey
222596_s_at	brown
222597_at	yellow
222598_s_at	yellow
222599_s_at	grey60
222600_s_at	turquoise
222601_at	blue
222602_at	blue
222603_at	magenta
222604_at	blue
222605_at	turquoise
222606_at	blue
222607_s_at	blue
222608_s_at	blue
222609_s_at	blue
222610_s_at	blue
222611_s_at	blue
222612_at	turquoise
222613_at	blue
222614_at	blue
222615_s_at	black
222616_s_at	yellow
222617_s_at	purple
222618_at	yellow
222619_at	turquoise
222620_s_at	turquoise
222621_at	turquoise
222622_at	blue
222623_s_at	turquoise
222624_s_at	black
222625_s_at	blue
222626_at	sienna3
222627_at	yellow
222628_s_at	sienna3
222629_at	turquoise
222630_at	blue
222631_at	yellow
222632_s_at	blue
222633_at	turquoise
222634_s_at	brown
222635_s_at	blue
222636_at	turquoise
222637_at	blue
222638_s_at	yellow
222639_s_at	brown
222640_at	blue
222641_s_at	yellow
222642_s_at	yellow
222643_s_at	brown
222644_s_at	blue
222645_s_at	yellow
222646_s_at	blue
222647_at	brown
222648_at	black
222649_at	yellow
222650_s_at	black
222651_s_at	brown
222652_s_at	greenyellow
222653_at	blue
222654_at	yellow
222655_s_at	green
222656_at	blue
222657_s_at	blue
222658_s_at	blue
222659_at	yellow
222660_s_at	yellow
222661_at	yellow
222662_at	blue
222663_at	blue
222664_at	brown
222665_at	black
222666_s_at	brown
222667_s_at	black
222668_at	blue
222669_s_at	black
222670_s_at	brown
222671_s_at	blue
222672_at	blue
222673_x_at	black
222674_at	brown
222675_s_at	blue
222676_at	grey
222677_x_at	turquoise
222678_s_at	yellow
222679_s_at	green
222680_s_at	blue
222681_at	yellow
222682_s_at	yellow
222683_at	yellow
222684_s_at	blue
222685_at	blue
222686_s_at	grey
222687_s_at	brown
222688_at	black
222689_at	black
222690_s_at	yellow
222691_at	black
222692_s_at	yellow
222693_at	turquoise
222694_at	blue
222695_s_at	brown
222696_at	brown
222697_s_at	yellow
222698_s_at	blue
222699_s_at	brown
222700_at	yellow
222701_s_at	yellow
222702_x_at	blue
222703_s_at	blue
222704_at	blue
222705_s_at	blue
222706_at	turquoise
222707_s_at	salmon
222708_s_at	turquoise
222709_at	turquoise
222710_at	grey
222711_s_at	turquoise
222712_s_at	brown
222713_s_at	blue
222714_s_at	blue
222715_s_at	turquoise
222716_s_at	blue
222717_at	brown
222718_at	purple
222719_s_at	brown
222720_x_at	turquoise
222721_at	red
222722_at	brown
222723_at	turquoise
222724_at	turquoise
222725_s_at	grey
222726_s_at	yellow
222727_s_at	grey
222728_s_at	blue
222729_at	green
222730_s_at	blue
222731_at	turquoise
222732_at	green
222733_x_at	yellow
222734_at	blue
222735_at	black
222736_s_at	yellow
222737_s_at	blue
222738_at	grey
222739_at	blue
222740_at	blue
222741_s_at	blue
222742_s_at	blue
222743_s_at	mediumpurple3
222744_s_at	blue
222745_s_at	magenta
222746_s_at	blue
222747_s_at	yellow
222748_s_at	blue
222749_at	green
222750_s_at	blue
222751_at	magenta
222752_s_at	blue
222753_s_at	yellow
222754_at	blue
222755_s_at	tan
222756_s_at	brown
222757_s_at	blue
222758_s_at	red
222759_at	grey
222760_at	brown
222761_at	magenta
222762_x_at	magenta
222763_s_at	yellow
222764_at	blue
222765_x_at	magenta
222766_at	turquoise
222767_s_at	brown
222768_s_at	blue
222769_at	grey
222770_s_at	blue
222771_s_at	turquoise
222772_at	turquoise
222773_s_at	brown
222774_s_at	brown
222775_s_at	cyan
222776_at	grey
222777_s_at	yellow
222778_s_at	blue
222779_s_at	turquoise
222780_s_at	grey
222781_s_at	brown
222782_s_at	grey
222783_s_at	yellow
222784_at	turquoise
222785_x_at	brown
222786_at	blue
222787_s_at	red
222788_s_at	brown
222789_at	black
222790_s_at	red
222791_at	black
222792_s_at	blue
222793_at	brown
222794_x_at	blue
222795_s_at	black
222796_at	yellow
222797_at	green
222798_at	grey
222799_at	green
222800_at	grey
222801_s_at	grey
222802_at	grey
222803_at	blue
222804_x_at	blue
222805_at	yellow
222806_s_at	turquoise
222807_at	yellow
222808_at	black
222809_x_at	purple
222810_s_at	grey60
222811_at	black
222812_s_at	brown
222813_at	green
222814_s_at	black
222815_at	yellow
222816_s_at	turquoise
222817_at	blue
222818_at	turquoise
222819_at	blue
222820_at	turquoise
222821_s_at	blue
222822_s_at	grey
222823_at	turquoise
222824_at	turquoise
222825_at	magenta
222826_at	blue
222827_s_at	turquoise
222828_at	turquoise
222829_s_at	blue
222830_at	blue
222831_at	green
222832_s_at	blue
222833_at	blue
222834_s_at	cyan
222835_at	brown
222836_at	green
222837_s_at	blue
222838_at	brown
222839_s_at	yellow
222840_at	greenyellow
222841_s_at	yellow
222842_at	yellow
222843_at	blue
222844_s_at	yellow
222845_x_at	brown
222846_at	yellow
222847_s_at	brown
222848_at	blue
222849_s_at	turquoise
222850_s_at	black
222851_at	black
222852_at	blue
222853_at	grey
222854_s_at	red
222855_s_at	turquoise
222856_at	green
222857_s_at	brown
222858_s_at	blue
222859_s_at	blue
222860_s_at	brown
222861_x_at	green
222862_s_at	yellow
222863_at	lightcyan1
222864_s_at	turquoise
222865_x_at	green
222866_s_at	brown
222867_s_at	blue
222868_s_at	brown
222869_s_at	greenyellow
222870_s_at	brown
222871_at	grey
222872_x_at	darkturquoise
222873_s_at	yellow
222874_s_at	yellow
222875_at	blue
222876_s_at	brown
222877_at	royalblue
222878_s_at	blue
222879_s_at	brown
222880_at	brown
222881_at	brown
222882_s_at	green
222883_at	blue
222884_at	red
222885_at	brown
222886_at	turquoise
222887_s_at	brown
222888_at	green
222889_at	blue
222890_at	blue
222891_s_at	yellow
222892_s_at	green
222893_s_at	blue
222894_x_at	blue
222895_s_at	turquoise
222896_at	green
222897_s_at	turquoise
222898_s_at	turquoise
222899_at	turquoise
222900_at	turquoise
222901_s_at	turquoise
222902_s_at	yellow
222903_s_at	grey
222904_s_at	blue
222905_s_at	brown
222906_at	blue
222907_x_at	turquoise
222908_at	green
222909_s_at	grey
222910_s_at	yellow
222911_s_at	turquoise
222912_at	brown
222913_at	greenyellow
222914_s_at	turquoise
222915_s_at	salmon
222916_s_at	yellow
222917_s_at	brown
222918_at	blue
222919_at	grey
222920_s_at	brown
222921_s_at	turquoise
222922_at	blue
222923_s_at	blue
222924_at	green
222925_at	brown
222926_at	grey
222927_s_at	turquoise
222928_s_at	turquoise
222929_at	grey
222930_s_at	blue
222931_s_at	blue
222932_at	yellow
222933_at	turquoise
222934_s_at	grey
222935_x_at	darkorange2
222936_s_at	lightyellow
222937_s_at	blue
222938_x_at	grey
222939_s_at	black
222940_at	darkred
222941_at	grey
222942_s_at	brown
222943_at	brown
222944_s_at	grey
222945_x_at	turquoise
222946_s_at	blue
222947_at	grey
222948_s_at	red
222949_at	grey
222950_at	yellow
222951_s_at	blue
222952_s_at	blue
222953_at	grey
222954_at	turquoise
222955_s_at	grey
222956_at	red
222957_at	blue
222958_s_at	blue
222959_at	turquoise
222960_at	green
222961_at	turquoise
222962_s_at	blue
222963_s_at	turquoise
222964_at	turquoise
222965_at	grey
222966_at	grey
222967_at	brown
222968_at	brown
222969_at	grey
222970_at	turquoise
222971_at	grey
222972_at	grey
222973_at	yellow
222974_at	black
222975_s_at	yellow
222976_s_at	turquoise
222977_at	red
222978_at	blue
222979_s_at	blue
222980_at	green
222981_s_at	yellow
222982_x_at	yellow
222983_s_at	yellow
222984_at	brown
222985_at	blue
222986_s_at	blue
222987_s_at	blue
222988_s_at	blue
222989_s_at	blue
222990_at	blue
222991_s_at	blue
222992_s_at	brown
222993_at	blue
222994_at	brown
222995_s_at	grey
222996_s_at	brown
222997_s_at	grey
222998_at	purple
222999_s_at	pink
223000_s_at	steelblue
223001_at	blue
223002_s_at	blue
223003_at	purple
223004_s_at	yellow
223005_s_at	yellow
223006_s_at	magenta
223007_s_at	magenta
223008_s_at	grey
223009_at	purple
223010_s_at	yellow
223011_s_at	turquoise
223012_at	purple
223013_at	grey
223014_at	purple
223015_at	blue
223016_x_at	turquoise
223017_at	blue
223018_at	brown
223019_at	purple
223020_at	grey
223021_x_at	greenyellow
223022_s_at	blue
223023_at	grey
223024_at	purple
223025_s_at	blue
223026_s_at	blue
223027_at	brown
223028_s_at	brown
223029_s_at	black
223030_at	green
223031_s_at	blue
223032_x_at	grey
223033_s_at	purple
223034_s_at	blue
223035_s_at	blue
223036_at	grey
223037_at	blue
223038_s_at	blue
223039_at	brown
223040_at	blue
223041_at	brown
223042_s_at	mediumpurple3
223043_at	yellow
223044_at	brown
223045_at	green
223046_at	brown
223047_at	blue
223048_at	yellow
223049_at	darkmagenta
223050_s_at	purple
223051_at	yellow
223052_x_at	grey
223053_x_at	blue
223054_at	grey
223055_s_at	blue
223056_s_at	blue
223057_s_at	blue
223058_at	brown
223059_s_at	brown
223060_at	blue
223061_at	violet
223062_s_at	brown
223063_at	blue
223064_at	blue
223065_s_at	blue
223066_at	blue
223067_at	cyan
223068_at	turquoise
223069_s_at	yellow
223070_at	cyan
223071_at	blue
223072_s_at	purple
223073_at	blue
223074_s_at	magenta
223075_s_at	grey
223076_s_at	blue
223077_at	yellow
223078_s_at	yellow
223079_s_at	yellow
223080_at	yellow
223081_at	turquoise
223082_at	brown
223083_s_at	turquoise
223084_s_at	cyan
223085_at	black
223086_x_at	blue
223087_at	greenyellow
223088_x_at	greenyellow
223089_at	magenta
223090_x_at	magenta
223091_x_at	yellow
223092_at	blue
223093_at	blue
223094_s_at	blue
223095_at	grey
223096_at	blue
223097_at	blue
223098_s_at	blue
223099_s_at	brown
223100_s_at	blue
223101_s_at	blue
223103_at	darkgrey
223104_at	yellow
223105_s_at	brown
223106_at	midnightblue
223107_s_at	blue
223108_s_at	blue
223109_at	blue
223110_at	blue
223111_x_at	cyan
223112_s_at	cyan
223113_at	grey
223114_at	yellow
223115_at	yellow
223116_at	green
223117_s_at	green
223118_s_at	turquoise
223119_s_at	black
223120_at	blue
223121_s_at	green
223122_s_at	brown
223123_s_at	blue
223124_s_at	blue
223125_s_at	brown
223126_s_at	brown
223127_s_at	blue
223128_at	blue
223129_x_at	black
223130_s_at	black
223131_s_at	brown
223132_s_at	blue
223133_at	blue
223134_at	grey60
223135_s_at	grey
223136_at	blue
223137_at	grey
223138_s_at	yellow
223139_s_at	turquoise
223140_s_at	blue
223141_at	purple
223142_s_at	grey
223143_s_at	blue
223144_s_at	yellow
223145_s_at	blue
223146_at	yellow
223147_s_at	green
223148_at	brown
223149_s_at	red
223150_s_at	purple
223151_at	blue
223152_at	yellow
223153_x_at	purple
223154_at	blue
223155_at	greenyellow
223156_at	blue
223157_at	blue
223158_s_at	blue
223159_s_at	blue
223160_s_at	yellow
223161_at	grey60
223162_s_at	grey
223163_s_at	blue
223164_at	grey
223165_s_at	pink
223166_x_at	brown
223167_s_at	yellow
223168_at	brown
223169_s_at	brown
223170_at	blue
223171_at	blue
223172_s_at	blue
223173_at	brown
223174_at	blue
223175_s_at	blue
223176_at	blue
223177_at	blue
223178_s_at	blue
223179_at	brown
223180_s_at	greenyellow
223181_at	greenyellow
223182_s_at	black
223183_at	brown
223184_s_at	brown
223185_s_at	brown
223186_at	blue
223187_s_at	turquoise
223188_at	red
223189_x_at	black
223190_s_at	black
223191_at	blue
223192_at	pink
223193_x_at	brown
223194_s_at	blue
223195_s_at	paleturquoise
223196_s_at	brown
223197_s_at	blue
223198_x_at	blue
223199_at	paleturquoise
223200_s_at	blue
223201_s_at	brown
223202_s_at	blue
223203_at	pink
223204_at	black
223205_s_at	turquoise
223206_s_at	blue
223207_x_at	blue
223208_at	cyan
223209_s_at	brown
223210_at	grey
223211_at	blue
223212_at	blue
223213_s_at	cyan
223214_s_at	brown
223215_s_at	yellow
223216_x_at	purple
223217_s_at	darkred
223218_s_at	darkred
223219_s_at	blue
223220_s_at	blue
223221_at	blue
223222_at	blue
223223_at	brown
223225_s_at	yellow
223226_x_at	brown
223227_at	blue
223228_at	grey
223229_at	blue
223230_at	lightgreen
223231_at	blue
223232_s_at	blue
223233_s_at	blue
223234_at	brown
223235_s_at	brown
223236_at	yellow
223237_x_at	black
223238_s_at	turquoise
223239_at	brown
223240_at	black
223241_at	brown
223242_s_at	cyan
223243_s_at	black
223244_s_at	blue
223245_at	blue
223246_s_at	blue
223247_at	blue
223248_at	blue
223249_at	blue
223250_at	turquoise
223251_s_at	magenta
223252_at	grey
223253_at	blue
223254_s_at	blue
223255_at	blue
223256_at	blue
223257_at	blue
223258_s_at	blue
223259_at	grey
223260_s_at	green
223261_at	turquoise
223262_s_at	black
223263_s_at	turquoise
223264_at	blue
223265_at	purple
223266_at	brown
223267_at	blue
223268_at	black
223269_at	magenta
223270_at	yellow
223271_s_at	yellow
223272_s_at	blue
223273_at	brown
223274_at	blue
223275_at	blue
223276_at	grey
223277_at	blue
223278_at	brown
223279_s_at	grey
223280_x_at	brown
223281_s_at	turquoise
223282_at	black
223283_s_at	brown
223284_at	black
223285_s_at	grey
223286_at	grey
223287_s_at	grey
223288_at	yellow
223289_s_at	yellow
223290_at	blue
223291_at	turquoise
223292_s_at	lightyellow
223293_at	brown
223294_at	blue
223295_s_at	turquoise
223296_at	blue
223297_at	yellow
223298_s_at	brown
223299_at	brown
223300_s_at	turquoise
223301_s_at	turquoise
223302_s_at	brown
223303_at	yellow
223304_at	yellow
223305_at	brown
223306_at	blue
223307_at	blue
223308_s_at	blue
223309_x_at	yellow
223310_x_at	magenta
223311_s_at	brown
223312_at	brown
223313_s_at	brown
223314_at	darkorange
223315_at	magenta
223316_at	grey
223317_at	green
223318_s_at	saddlebrown
223319_at	yellow
223320_s_at	turquoise
223321_s_at	brown
223322_at	brown
223323_x_at	yellow
223324_s_at	blue
223325_at	blue
223326_s_at	blue
223327_x_at	brown
223328_at	brown
223329_x_at	blue
223330_s_at	yellow
223331_s_at	blue
223332_x_at	violet
223333_s_at	lightcyan1
223334_at	blue
223335_at	blue
223336_s_at	brown
223337_at	blue
223338_s_at	greenyellow
223339_at	turquoise
223340_at	black
223341_s_at	yellow
223342_at	yellow
223343_at	brown
223344_s_at	blue
223345_at	yellow
223346_at	blue
223347_at	brown
223348_x_at	grey
223349_s_at	blue
223350_x_at	purple
223351_at	yellow
223352_s_at	yellow
223353_at	purple
223354_x_at	blue
223355_at	blue
223356_s_at	blue
223357_s_at	yellow
223358_s_at	turquoise
223359_s_at	grey
223360_at	blue
223361_at	black
223362_s_at	turquoise
223363_at	blue
223364_s_at	blue
223365_at	blue
223366_at	black
223367_at	blue
223368_s_at	brown
223369_at	blue
223370_at	black
223371_s_at	grey
223372_at	green
223373_s_at	brown
223374_s_at	grey
223375_at	grey
223376_s_at	purple
223377_x_at	grey
223378_at	brown
223379_s_at	turquoise
223380_s_at	black
223381_at	blue
223382_s_at	purple
223383_at	purple
223384_s_at	blue
223385_at	brown
223386_at	brown
223387_at	brown
223388_s_at	grey
223389_s_at	violet
223390_at	turquoise
223391_at	black
223392_s_at	brown
223393_s_at	brown
223394_at	lightsteelblue1
223395_at	brown
223396_at	grey
223397_s_at	brown
223398_at	turquoise
223399_x_at	grey
223400_s_at	yellow
223401_at	grey
223402_at	blue
223403_s_at	blue
223404_s_at	turquoise
223405_at	black
223406_x_at	grey
223407_at	blue
223408_s_at	grey
223409_at	blue
223410_s_at	grey
223411_at	blue
223412_at	turquoise
223413_s_at	blue
223414_s_at	blue
223415_at	green
223416_at	blue
223417_at	blue
223418_x_at	yellow
223419_at	red
223420_at	yellow
223421_at	brown
223422_s_at	darkred
223423_at	midnightblue
223424_s_at	blue
223425_at	purple
223426_s_at	blue
223427_s_at	blue
223428_s_at	blue
223429_x_at	yellow
223430_at	yellow
223431_at	turquoise
223432_at	brown
223433_at	brown
223434_at	grey
223435_s_at	grey
223436_s_at	red
223437_at	black
223438_s_at	black
223439_at	blue
223440_at	yellow
223441_at	brown
223442_at	blue
223443_s_at	blue
223444_at	turquoise
223445_at	blue
223446_s_at	blue
223447_at	blue
223448_x_at	blue
223449_at	brown
223450_s_at	turquoise
223451_s_at	blue
223452_s_at	blue
223453_s_at	floralwhite
223454_at	blue
223455_at	turquoise
223456_s_at	blue
223457_at	blue
223458_at	blue
223459_s_at	brown
223460_at	black
223461_at	blue
223462_at	grey
223463_at	blue
223464_at	blue
223465_at	black
223466_x_at	orangered4
223467_at	darkgrey
223468_s_at	blue
223469_at	brown
223470_at	yellow
223471_at	turquoise
223472_at	pink
223473_at	blue
223474_at	grey
223475_at	grey
223476_s_at	blue
223477_s_at	turquoise
223478_at	blue
223479_s_at	blue
223480_s_at	blue
223481_s_at	brown
223482_at	blue
223483_at	grey
223484_at	blue
223485_at	green
223486_at	blue
223487_x_at	red
223488_s_at	grey
223489_x_at	black
223490_s_at	blue
223491_at	yellow
223492_s_at	turquoise
223493_at	blue
223494_at	red
223495_at	blue
223496_s_at	blue
223497_at	black
223498_at	grey
223499_at	grey
223500_at	grey
223501_at	brown
223502_s_at	brown
223503_at	darkolivegreen
223504_at	turquoise
223505_s_at	red
223506_at	blue
223507_at	blue
223508_at	yellow
223509_at	brown
223510_at	turquoise
223511_at	blue
223512_at	yellow
223513_at	magenta
223514_at	yellow
223515_s_at	yellow
223516_s_at	blue
223517_at	turquoise
223518_at	blue
223519_at	blue
223520_s_at	brown
223522_at	brown
223523_at	grey
223524_s_at	blue
223525_at	green
223526_at	blue
223527_s_at	blue
223528_s_at	lightgreen
223529_at	blue
223530_at	blue
223531_x_at	blue
223532_at	blue
223533_at	blue
223534_s_at	black
223535_at	black
223536_at	turquoise
223537_s_at	grey
223538_at	midnightblue
223539_s_at	midnightblue
223540_at	blue
223541_at	brown
223542_at	blue
223543_at	yellow
223544_at	purple
223545_at	brown
223546_x_at	yellow
223547_at	blue
223548_at	turquoise
223549_s_at	blue
223550_s_at	turquoise
223551_at	brown
223552_at	turquoise
223553_s_at	salmon
223554_s_at	blue
223555_at	brown
223556_at	blue
223557_s_at	brown
223558_at	grey
223559_s_at	black
223560_s_at	blue
223561_at	grey
223562_at	brown
223563_at	turquoise
223564_s_at	turquoise
223565_at	brown
223566_s_at	yellow
223567_at	green
223568_s_at	turquoise
223569_at	grey
223570_at	blue
223571_at	black
223572_at	turquoise
223573_s_at	turquoise
223574_x_at	turquoise
223575_at	blue
223576_at	yellow
223577_x_at	pink
223578_x_at	red
223579_s_at	grey
223580_at	red
223581_at	blue
223582_at	brown
223583_at	brown
223584_s_at	yellow
223585_x_at	yellow
223586_at	blue
223587_s_at	blue
223588_at	turquoise
223589_at	midnightblue
223590_at	turquoise
223591_at	purple
223592_s_at	turquoise
223593_at	blue
223594_at	brown
223595_at	brown
223596_at	yellow
223597_at	brown
223598_at	yellow
223599_at	grey
223600_s_at	turquoise
223601_at	turquoise
223602_at	cyan
223603_at	blue
223604_at	brown
223605_at	turquoise
223606_x_at	magenta
223607_x_at	turquoise
223608_at	blue
223609_at	turquoise
223610_at	turquoise
223611_s_at	turquoise
223612_s_at	black
223613_at	turquoise
223614_at	blue
223615_at	blue
223616_at	red
223617_x_at	blue
223618_at	brown
223619_x_at	red
223620_at	brown
223621_at	turquoise
223622_s_at	purple
223623_at	brown
223624_at	black
223625_at	turquoise
223626_x_at	blue
223627_at	turquoise
223628_at	brown
223629_at	grey
223630_at	grey
223631_s_at	yellow
223632_s_at	brown
223633_s_at	blue
223634_at	grey
223635_s_at	purple
223636_at	grey
223637_s_at	pink
223638_at	turquoise
223639_s_at	blue
223640_at	brown
223641_at	turquoise
223642_at	grey
223643_at	red
223644_s_at	grey
223645_s_at	orange
223646_s_at	orange
223647_x_at	magenta
223648_s_at	brown
223649_s_at	blue
223650_s_at	yellow
223651_x_at	blue
223652_at	turquoise
223653_x_at	turquoise
223654_s_at	green
223655_at	brown
